G,term,estimate,std.error,statistic,p.value,e_value,conf.low,conf.high
505,creasonReligious persecution,0.1555909489302009,0.020941224271539778,7.4298879049615625,0.01001146811372034,99.88545022977576,0.03143211037555814,0.27974978748484364
505,creligionChristian,0.04673250049777664,0.01668895901106007,2.800204642291121,0.5372780131877505,1.861233803458383,-0.052214998494215216,0.1456799994897685
505,creligionMuslim,-0.050494252247058544,0.017081761826115986,-2.9560330345935877,0.4951609402117979,2.0195454018894634,-0.15177064761425504,0.05078214312013796
505,clangFluent,0.06102766799590907,0.0166503877398937,3.665240050217514,0.32431625618263243,3.0834100386163477,-0.037691145023978426,0.15974648101579658
505,clangNone,-0.03988451964619851,0.01706341721968137,-2.337428613079607,0.6679114650145855,1.497204423610489,-0.14105215131366428,0.06128311202126726
605,cconsistMinor inconsistencies,0.06406442394186038,0.01574383517531302,4.06917521864787,0.19632598264814977,5.09356931014156,-0.022277465099078714,0.15040631298279947
605,cconsistNo inconsistencies,0.08589802642846299,0.015895012647397577,5.404086699014154,0.054525688580673706,18.339979302057706,-0.0012729457662861848,0.17306899862321218
605,cgenderMale,-0.06464712072054048,0.012809417980807676,-5.046842941451447,0.07921007553941727,12.624656562817828,-0.13489616319731534,0.00560192175623439
605,coriginEritrea,-0.014094005562711433,0.02358687043891811,-0.597536057155614,1,0.9202228330491877,-0.14344844351144226,0.1152604323860194
605,coriginIraq,0.022987333745655984,0.023456768809357986,0.9799872238364423,1,0.9822077454109325,-0.10565360457998813,0.15162827207130009
605,coriginKosovo,-0.02427621884755463,0.02306111691283724,-1.0526905066788412,1,0.9979991916935192,-0.15074733439699248,0.10219489670188323
605,coriginPakistan,-0.0424285479252602,0.0227905395719773,-1.861673691018238,0.7776211945281011,1.2859731795335765,-0.16741577098717036,0.08255867513664995
605,coriginSyria,0.020053765748811937,0.023082656517446138,0.8687806680160522,1,0.9606422955630117,-0.1065354766820635,0.14664300817968737
605,coriginUkraine,0.015222054963557462,0.02347097458993852,0.6485480568873699,1,0.9265697245327389,-0.11349679029625906,0.143940900223374
605,cage38 Years,0.0011795380236867287,0.01585238973856498,0.07440758416487842,1,0.8858810641421405,-0.08575768283766455,0.088116758885038
605,cage62 Years,-0.05846449884532982,0.015730992417127283,-3.71651687923236,0.26089622931745615,3.8329415592404334,-0.1447359560003971,0.027806958309737458
605,cjobCleaner,-0.055695944387758246,0.02141504291759867,-2.60078602700291,0.5470350678309764,1.8280363706207243,-0.1731397081726831,0.061747819397166594
605,cjobDoctor,0.0712341811375705,0.022278563511909807,3.197431517498411,0.3796386446345561,2.6340837902911853,-0.05094527750876193,0.19341363978390294
605,cjobFarmer,-0.02902883775364949,0.021218311841640143,-1.3681030786191708,0.922845251080512,1.083605294418703,-0.14539369461772758,0.0873360191104286
605,cjobTeacher,-0.025335185581782212,0.02129435871114597,-1.1897604396286035,0.9693315409203346,1.0316387714471225,-0.1421170965051583,0.09144672534159388
605,cjobUnemployed,-0.09223857740500915,0.022073240471306724,-4.178751077573373,0.17887233287445595,5.5905795151778115,-0.21329200932456932,0.028814854514551028
605,cvulnerNo surviving family,0.0031477877470117367,0.019774352827197895,0.1591853738283778,1,0.8877822150295276,-0.10529815052980049,0.11159372602382397
605,cvulnerNone,-0.034594616822858706,0.020843377823226577,-1.6597413872289257,0.8392570450900977,1.1915300632271082,-0.1489032713032699,0.07971403765755249
605,cvulnerPTSD,-0.030948158598228415,0.019499260593888398,-1.5871452381085884,0.8607780949468643,1.161739600334195,-0.1378854439439126,0.07598912674745578
605,cvulnerVictim of torture,0.05058003447428678,0.020317688460176942,2.4894581179067004,0.5809721673352044,1.7212528520717043,-0.06084564948788592,0.16200571843645947
605,creasonEthnic persecution,0.2103648352785559,0.018280804448338562,11.507416748154908,6.993930298834797e-6,142981.12181166603,0.1101097721581957,0.31061989839891613
605,creasonPolitical persecution,0.1779174348286295,0.019056747078072124,9.3361912240181,2.641994883728101e-4,3785.018684778476,0.07340696940682483,0.2824279002504342
605,creasonReligious persecution,0.16408354606502898,0.01873976988788917,8.755899728046831,6.528818646708377e-4,1531.6706652652517,0.06131143785279418,0.26685565427726377
605,creligionChristian,0.04652499721335332,0.015340740154878657,3.032773956382897,0.4229091388984979,2.3645741082932927,-0.0376062496848204,0.13065624411152704
605,creligionMuslim,-0.06074230040561473,0.015653201600337445,-3.8805032961630848,0.2292529940168551,4.361993195720175,-0.14658713939573803,0.02510253858450858
605,clangFluent,0.06538569274451028,0.015090549449922198,4.332890128453698,0.1563264563766873,6.396869878444505,-0.017373465469687793,0.14814485095870836
605,clangNone,-0.04461198547304401,0.01540261819580449,-2.8963897504903313,0.46057170979325673,2.1712145551642417,-0.1290825821474442,0.03985861120135619
705,cconsistMinor inconsistencies,0.06363070431604079,0.014219140075024924,4.475003690821244,0.10648407660311228,9.391075472506584,-0.009704897616511235,0.1369663062485928
705,cconsistNo inconsistencies,0.08772148100675525,0.014499481063956236,6.049973831464843,0.016194132783866694,61.750759571160486,0.012940012793881864,0.16250294921962866
705,cgenderMale,-0.05889179151481246,0.012043525767542834,-4.889912858701658,0.06801642495384357,14.70233110132747,-0.12100660344385988,0.003223020414234959
705,coriginEritrea,-0.009781419993783534,0.021884915789870445,-0.44694802976171005,1,0.8913614446438042,-0.1226534688114437,0.10309062882387662
705,coriginIraq,0.03225025127613241,0.021490384263115378,1.5006828580298832,0.8744686120223026,1.1435516223817257,-0.07858699045451051,0.14308749300677534
705,coriginKosovo,-0.0036401179769229436,0.021528770082630853,-0.1690815575135779,1,0.8729795463558274,-0.11467533561644563,0.10739509966259975
705,coriginPakistan,-0.041546120032899314,0.02144557078486366,-1.9372820826117938,0.7293837756101876,1.3710203509303731,-0.15215223502979175,0.06905999496399313
705,coriginSyria,0.020681253224554143,0.02140911020680202,0.9660024645948796,1,0.9745050150895754,-0.08973681534865507,0.13109932179776337
705,coriginUkraine,0.01912572679636669,0.02192728124908454,0.8722342993235965,1,0.9543063404207727,-0.09396482303023085,0.13221627662296423
