Test,Method,G,p_false_positive,se,ci_low,ci_high,rho,lambda,calibration_G,n_sim
Multivariate region null,Conventional,1467653,0.945,0.003224127789030703,0.9386807095334998,0.9513192904665001,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1482441,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1482441,0.945,0.003224127789030703,0.9386807095334998,0.9513192904665001,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1497377,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1497377,0.945,0.003224127789030703,0.9386807095334998,0.9513192904665001,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1512464,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1512464,0.945,0.003224127789030703,0.9386807095334998,0.9513192904665001,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1527703,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1527703,0.945,0.003224127789030703,0.9386807095334998,0.9513192904665001,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1543095,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1543095,0.945,0.003224127789030703,0.9386807095334998,0.9513192904665001,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1558642,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1558642,0.945,0.003224127789030703,0.9386807095334998,0.9513192904665001,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1574346,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1574346,0.945,0.003224127789030703,0.9386807095334998,0.9513192904665001,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1590209,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1590209,0.945,0.003224127789030703,0.9386807095334998,0.9513192904665001,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1606231,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1606231,0.945,0.003224127789030703,0.9386807095334998,0.9513192904665001,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1622415,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1622415,0.945,0.003224127789030703,0.9386807095334998,0.9513192904665001,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1638761,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1638761,0.945,0.003224127789030703,0.9386807095334998,0.9513192904665001,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1655273,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1655273,0.9452,0.003218600938296016,0.9388915421609398,0.9515084578390602,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1671950,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1671950,0.9452,0.003218600938296016,0.9388915421609398,0.9515084578390602,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1688796,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1688796,0.9456,0.003207511184703804,0.9393132780779805,0.9518867219220195,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1705811,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1705811,0.9456,0.003207511184703804,0.9393132780779805,0.9518867219220195,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1722998,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1722998,0.9458,0.003201948156981934,0.9395241816123154,0.9520758183876845,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1740358,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1740358,0.9458,0.003201948156981934,0.9395241816123154,0.9520758183876845,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1757893,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1757893,0.9458,0.003201948156981934,0.9395241816123154,0.9520758183876845,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1775605,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1775605,0.946,0.0031963729444481302,0.9397351090288816,0.9522648909711183,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1793495,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1793495,0.946,0.0031963729444481302,0.9397351090288816,0.9522648909711183,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1811566,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1811566,0.946,0.0031963729444481302,0.9397351090288816,0.9522648909711183,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1829818,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1829818,0.9462,0.0031907854832313614,0.9399460604528665,0.9524539395471335,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1848254,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1848254,0.9464,0.0031851857088716186,0.9401570360106116,0.9526429639893884,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1866876,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1866876,0.9464,0.0031851857088716186,0.9401570360106116,0.9526429639893884,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1885686,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1885686,0.9466,0.0031795735563122296,0.940368035829628,0.952831964170372,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1904685,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1904685,0.9468,0.003173948959892078,0.9405790600386115,0.9530209399613885,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1923876,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1923876,0.9468,0.003173948959892078,0.9405790600386115,0.9530209399613885,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1943260,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1943260,0.9468,0.003173948959892078,0.9405790600386115,0.9530209399613885,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1962839,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1962839,0.947,0.0031683118533376744,0.9407901087674582,0.9532098912325417,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1982616,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1982616,0.9472,0.003162662169755093,0.94100118214728,0.9533988178527201,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2002592,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2002592,0.9472,0.003162662169755093,0.94100118214728,0.9533988178527201,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2022769,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2022769,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2043149,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2043149,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2063735,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2063735,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2084528,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2084528,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2105531,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2105531,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2126745,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2126745,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2148173,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2148173,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2169817,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2169817,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2191679,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2191679,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2213762,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2213762,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2236066,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2236066,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2258596,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2258596,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2281352,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2281352,0.9474,0.0031569998416217885,0.9412122803104214,0.9535877196895787,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2304338,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2304338,0.9476,0.003151324800778238,0.9414234033904747,0.9537765966095253,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2327555,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2327555,0.9478,0.003145636978419475,0.9416345515222978,0.9539654484777021,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2351007,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2351007,0.9478,0.003145636978419475,0.9416345515222978,0.9539654484777021,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2374694,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2374694,0.9478,0.003145636978419475,0.9416345515222978,0.9539654484777021,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2398620,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2398620,0.948,0.00313993630508646,0.9418457248420304,0.9541542751579695,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2422788,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2422788,0.948,0.00313993630508646,0.9418457248420304,0.9541542751579695,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2447199,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2447199,0.948,0.00313993630508646,0.9418457248420304,0.9541542751579695,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2471855,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2471855,0.948,0.00313993630508646,0.9418457248420304,0.9541542751579695,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2496761,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2496761,0.948,0.00313993630508646,0.9418457248420304,0.9541542751579695,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2521917,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2521917,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2547326,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2547326,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2572992,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2572992,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2598916,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2598916,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2625101,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2625101,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2651551,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2651551,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2678266,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2678266,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2705251,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2705251,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2732508,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2732508,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2760039,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2760039,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2787848,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2787848,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2815937,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2815937,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2844309,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2844309,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2872967,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2872967,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2901914,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2901914,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2931152,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2931152,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2960685,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2960685,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2990515,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2990515,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3020646,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3020646,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3051080,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3051080,0.9482,0.0031342227106573,0.9420569234871118,0.9543430765128883,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3081822,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3081822,0.9486,0.0031227564746550444,0.9424793973096761,0.9547206026903239,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3112873,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3112873,0.9488,0.0031170036894427964,0.9426906727686921,0.9549093272313078,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3144236,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3144236,0.9488,0.0031170036894427964,0.9426906727686921,0.9549093272313078,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3175916,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3175916,0.9488,0.0031170036894427964,0.9426906727686921,0.9549093272313078,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3207915,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3207915,0.949,0.0031112376958374634,0.9429019741161585,0.9550980258838414,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3240236,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3240236,0.9492,0.003105458420265838,0.943113301496279,0.955286698503721,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3272883,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3272883,0.9492,0.003105458420265838,0.943113301496279,0.955286698503721,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3305859,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3305859,0.9496,0.0030938597253269257,0.9435360349383592,0.9556639650616408,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3339168,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3339168,0.9496,0.0030938597253269257,0.9435360349383592,0.9556639650616408,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3372811,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3372811,0.9498,0.003088040155179334,0.9437474412958485,0.9558525587041514,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3406794,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3406794,0.9498,0.003088040155179334,0.9437474412958485,0.9558525587041514,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3441119,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3441119,0.9498,0.003088040155179334,0.9437474412958485,0.9558525587041514,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3475790,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3475790,0.9498,0.003088040155179334,0.9437474412958485,0.9558525587041514,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3510811,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3510811,0.9498,0.003088040155179334,0.9437474412958485,0.9558525587041514,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3546184,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3546184,0.95,0.0030822070014844896,0.9439588742770904,0.9560411257229096,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3581913,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3581913,0.9502,0.0030763601869742093,0.9441703340335306,0.9562296659664695,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3618003,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3618003,0.9502,0.0030763601869742093,0.9441703340335306,0.9562296659664695,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3654456,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3654456,0.9502,0.0030763601869742093,0.9441703340335306,0.9562296659664695,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3691277,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3691277,0.9502,0.0030763601869742093,0.9441703340335306,0.9562296659664695,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3728468,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3728468,0.9502,0.0030763601869742093,0.9441703340335306,0.9562296659664695,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3766034,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3766034,0.9502,0.0030763601869742093,0.9441703340335306,0.9562296659664695,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3803979,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3803979,0.9504,0.0030704996336101387,0.9443818207181242,0.9564181792818759,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3842306,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3842306,0.9504,0.0030704996336101387,0.9443818207181242,0.9564181792818759,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3881019,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3881019,0.9504,0.0030704996336101387,0.9443818207181242,0.9564181792818759,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3920122,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3920122,0.9504,0.0030704996336101387,0.9443818207181242,0.9564181792818759,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3959620,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3959620,0.9504,0.0030704996336101387,0.9443818207181242,0.9564181792818759,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3999515,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3999515,0.9504,0.0030704996336101387,0.9443818207181242,0.9564181792818759,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4039812,0.0434,0.0028815426424052795,0.03775217642088565,0.04904782357911435,0.995,712.0349912088234,2500,5000
