Test,Method,G,p_false_positive,se,ci_low,ci_high,rho,lambda,calibration_G,n_sim
Scalar region null,Conventional,135,0.5228,0.007063712338423756,0.5089551238166895,0.5366448761833106,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,136,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,136,0.523,0.007063582660378514,0.5091553779856581,0.5368446220143419,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,137,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,137,0.5238,0.0070630525978503085,0.5099564169082135,0.5376435830917866,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,139,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,139,0.524,0.0070629172443120135,0.5101566822011485,0.5378433177988515,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,140,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,140,0.5254,0.007061937977637583,0.5115586015638303,0.5392413984361697,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,142,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,142,0.5256,0.007061793539887725,0.5117588846618201,0.5394411153381798,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,143,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,143,0.5258,0.007061647966303616,0.511959169986045,0.5396408300139551,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,144,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,144,0.5264,0.007061204429840564,0.5125600393175125,0.5402399606824875,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,146,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,146,0.5272,0.00706059714188538,0.5133612296019047,0.5410387703980953,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,147,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,147,0.5274,0.007060442479051862,0.5135615327410583,0.5412384672589416,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,149,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,149,0.5282,0.007059812462098409,0.5143627675742871,0.5420372324257129,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,150,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,150,0.5286,0.007059490633183105,0.5147633983589611,0.5424366016410388,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,152,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,152,0.5294,0.0070588333313657435,0.5155646866705231,0.5432353133294768,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,153,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,153,0.5298,0.007058497857193129,0.5159653441999015,0.5436346558000986,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,155,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,155,0.5304,0.007057986115033097,0.5165663472145351,0.5442336527854649,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,156,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,156,0.5306,0.0070578132590767804,0.5167666860122094,0.5444333139877905,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,158,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,158,0.5308,0.007057639265363454,0.5169670270398877,0.5446329729601124,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,160,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,160,0.5314,0.0070571104568371325,0.5175680635045992,0.5452319364954008,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,161,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,161,0.5318,0.007056752227476887,0.5179687656341454,0.5456312343658547,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,163,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,163,0.533,0.007055650218087629,0.5191709255725483,0.5468290744274518,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,164,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,164,0.5336,0.007055083840749166,0.5197720356721316,0.5474279643278683,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,166,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,166,0.5344,0.007054312723433801,0.5205735470620697,0.5482264529379303,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,168,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,168,0.5348,0.007053920328441483,0.5209743161562548,0.5486256838437453,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,169,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,169,0.5352,0.007053523374881521,0.5213750941852322,0.5490249058147678,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,171,0,0,0,0,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,171,0.5356,0.007053121861984237,0.5217758811505109,0.549424118849489,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,173,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,173,0.5358,0.0070529193955411115,0.5219762779847394,0.5496237220152607,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,175,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,175,0.536,0.007052715788970941,0.522176677053617,0.549823322946383,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,176,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,176,0.5362,0.007052511042174979,0.522377078357337,0.550022921642663,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,178,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,178,0.537,0.007051680650738517,0.5231787059245525,0.5508212940754476,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,180,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,180,0.5374,0.007051258611056611,0.5235795331223291,0.5512204668776709,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,182,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,182,0.5382,0.007050400839668621,0.5243812143542496,0.5520187856457505,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,184,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,184,0.5394,0.007049079939963797,0.525583803317671,0.553216196682329,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,186,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,186,0.5396,0.007048855793673183,0.5257842426444005,0.5534157573555994,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,187,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,187,0.54,0.0070484040746824385,0.5261851280136225,0.5538148719863776,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,189,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,189,0.5404,0.007047947786412723,0.526586022338631,0.5542139776613689,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,191,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,191,0.5406,0.00704771792852126,0.5267864728600983,0.5544135271399017,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,193,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,193,0.541,0.007047254784666153,0.5271873806220544,0.5548126193779457,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,195,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,195,0.5414,0.007046787069296192,0.5275882973441794,0.5552117026558205,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,197,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,197,0.542,0.0070460769226570324,0.5281896892315923,0.5558103107684078,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,199,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,199,0.5422,0.007045837920361212,0.528390157676092,0.556009842323908,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,201,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,201,0.5434,0.007044379887541557,0.5295930154204186,0.5572069845795814,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,203,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,203,0.5438,0.007043884723645043,0.5299939859416557,0.5576060140583442,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,205,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,205,0.5448,0.007042626782671363,0.5309964515059641,0.5586035484940358,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,207,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,207,0.5456,0.007041599818223129,0.5317984643562826,0.5594015356437173,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,209,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,209,0.5466,0.007040290334922275,0.5328010309435524,0.5603989690564476,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,211,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,211,0.5466,0.007040290334922275,0.5328010309435524,0.5603989690564476,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,213,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,213,0.547,0.007039758518585705,0.533202073303572,0.560797926696428,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,216,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,216,0.5482,0.007038135548566822,0.534405254324809,0.561994745675191,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,218,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,218,0.5486,0.007037585381364833,0.5348063326525249,0.5623936673474751,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,220,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,220,0.5496,0.007036189878051899,0.5358090678390183,0.5633909321609817,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,222,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,222,0.5498,0.007035907333102107,0.5360096216271198,0.5635903783728801,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,224,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,224,0.551,0.007034187941759873,0.5372129916341507,0.5647870083658494,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,227,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,227,0.5518,0.007033018697543751,0.5380152833528142,0.5655847166471857,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,229,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,229,0.5522,0.007032427177013638,0.5384164427330533,0.5659835572669467,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,231,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,231,0.5528,0.007031531269929758,0.5390181987109376,0.5665818012890623,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,234,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,234,0.5534,0.007030625007778469,0.5396199749847542,0.5671800250152458,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,236,6e-4,3.4630622287218577e-4,0,0.001278760196829484,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,236,0.5544,0.0070290915486995904,0.5406229805645488,0.5681770194354512,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,238,6e-4,3.4630622287218577e-4,0,0.001278760196829484,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,238,0.5546,0.007028781402206217,0.5408235884516758,0.5683764115483242,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,241,6e-4,3.4630622287218577e-4,0,0.001278760196829484,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,241,0.5564,0.007025938229161996,0.5426291610708425,0.5701708389291575,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,243,6e-4,3.4630622287218577e-4,0,0.001278760196829484,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,243,0.5566,0.007025616556573523,0.5428297915491159,0.570370208450884,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,246,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,246,0.5574,0.0070243183299164335,0.5436323360733638,0.5711676639266362,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,248,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,248,0.5582,0.0070230016374766705,0.5444349167905458,0.5719650832094543,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,251,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,251,0.5588,0.007022001993733696,0.5450368760922819,0.572563123907718,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,253,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,253,0.5592,0.007021329788579938,0.5454381936143834,0.5729618063856167,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,256,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,256,0.56,0.007019971509913697,0.5462408558405693,0.5737591441594309,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,258,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,258,0.5604,0.007019285433717595,0.5466422005499135,0.5741577994500865,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,261,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,261,0.561,0.007018247644533499,0.5472442346167143,0.5747557653832858,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,263,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,263,0.5616,0.007017199441372605,0.5478462890949097,0.5753537109050902,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,266,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,266,0.562,0.00701649485141976,0.5482476700912173,0.5757523299087828,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,269,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,269,0.5626,0.0070154292812343285,0.5488497586087807,0.5763502413912193,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,272,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,272,0.563,0.007014713108887633,0.5492511623065802,0.5767488376934197,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,274,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,303.8730841675049,2500,5000
