responseid,resp_order,contest,winner,orig_1ys,orig_3ys,orig_8ys,orig_FM_sp,orig_MD_sp,orig_law,orig_may,orig_leg,orig_1ch,orig_3ch,orig_45,orig_65,orig_cand_female
328usa voter,314,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
328usa voter,314,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1
328usa voter,314,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0
329usa voter,315,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
329usa voter,315,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1
329usa voter,315,2,1,0,1,0,1,0,0,1,0,0,1,0,1,1
329usa voter,315,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1
329usa voter,315,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1
329usa voter,315,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0
330usa voter,316,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
330usa voter,316,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0
330usa voter,316,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1
330usa voter,316,2,1,0,0,1,0,1,0,0,1,1,0,0,1,0
330usa voter,316,3,1,0,1,0,0,1,1,0,0,0,1,1,0,1
330usa voter,316,3,0,0,1,0,0,1,0,1,0,1,0,0,1,0
331usa voter,317,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
331usa voter,317,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
331usa voter,317,2,1,0,0,1,1,0,0,1,0,0,0,0,1,1
331usa voter,317,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0
331usa voter,317,3,0,0,1,0,0,1,0,1,0,1,0,0,0,1
331usa voter,317,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0
332usa voter,318,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
332usa voter,318,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
332usa voter,318,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0
332usa voter,318,2,1,0,1,0,1,0,0,0,1,1,0,1,0,1
332usa voter,318,3,0,0,0,0,0,1,0,0,1,1,0,0,1,0
332usa voter,318,3,1,1,0,0,1,0,0,1,0,0,0,0,1,0
333usa voter,319,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1
333usa voter,319,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
333usa voter,319,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
333usa voter,319,2,1,1,0,0,0,1,0,1,0,1,0,0,0,1
333usa voter,319,3,1,0,0,1,1,0,0,0,0,0,1,1,0,0
333usa voter,319,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0
334usa voter,320,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
334usa voter,320,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
334usa voter,320,2,1,1,0,0,0,1,0,0,0,0,0,1,0,1
334usa voter,320,2,0,0,0,0,1,0,1,0,0,1,0,1,0,1
334usa voter,320,3,0,0,0,1,0,0,1,0,0,0,1,0,1,1
334usa voter,320,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0
335usa voter,321,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
335usa voter,321,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
335usa voter,321,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0
335usa voter,321,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0
335usa voter,321,3,1,0,1,0,1,0,0,0,1,1,0,1,0,0
335usa voter,321,3,0,1,0,0,0,1,0,0,1,1,0,1,0,1
336usa voter,322,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
336usa voter,322,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
336usa voter,322,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0
336usa voter,322,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0
336usa voter,322,3,1,0,0,1,1,0,1,0,0,0,1,0,0,0
336usa voter,322,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
337usa voter,323,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
337usa voter,323,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
337usa voter,323,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0
337usa voter,323,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0
337usa voter,323,3,1,0,0,1,1,0,0,0,1,1,0,1,0,1
337usa voter,323,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0
338usa voter,324,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1
338usa voter,324,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1
338usa voter,324,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
338usa voter,324,2,1,0,0,0,0,1,0,1,0,0,1,0,1,1
338usa voter,324,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1
338usa voter,324,3,1,1,0,0,0,0,0,1,0,0,0,0,1,1
339usa voter,325,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
339usa voter,325,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
339usa voter,325,2,0,1,0,0,1,0,0,0,1,0,1,1,0,0
339usa voter,325,2,1,1,0,0,0,1,0,0,1,0,1,0,1,0
339usa voter,325,3,1,1,0,0,1,0,0,1,0,1,0,1,0,1
339usa voter,325,3,0,1,0,0,0,1,0,0,0,0,1,0,1,1
340usa voter,326,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
340usa voter,326,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
340usa voter,326,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1
340usa voter,326,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1
340usa voter,326,3,1,0,1,0,0,1,0,0,1,1,0,0,1,1
340usa voter,326,3,0,0,0,1,1,0,0,0,1,1,0,1,0,1
341usa voter,327,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
341usa voter,327,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0
341usa voter,327,2,1,0,0,1,0,1,0,1,0,1,0,0,0,0
341usa voter,327,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
341usa voter,327,3,1,1,0,0,0,1,0,0,0,0,1,0,0,1
341usa voter,327,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1
342usa voter,328,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
342usa voter,328,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0
342usa voter,328,2,1,1,0,0,0,1,0,1,0,0,0,0,1,1
342usa voter,328,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1
342usa voter,328,3,0,0,0,1,0,1,0,0,1,1,0,0,1,1
342usa voter,328,3,1,0,0,0,0,1,0,0,1,1,0,0,1,0
343usa voter,329,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0
343usa voter,329,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1
343usa voter,329,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0
343usa voter,329,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0
343usa voter,329,3,1,0,0,1,1,0,1,0,0,1,0,1,0,0
343usa voter,329,3,0,0,0,1,1,0,0,0,1,0,1,1,0,1
344usa voter,330,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
344usa voter,330,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
344usa voter,330,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0
344usa voter,330,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0
344usa voter,330,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0
344usa voter,330,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0
345usa voter,331,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1
345usa voter,331,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
345usa voter,331,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
345usa voter,331,2,1,0,0,0,0,1,0,1,0,0,1,1,0,1
345usa voter,331,3,0,0,1,0,1,0,0,1,0,0,1,0,1,0
345usa voter,331,3,1,0,1,0,0,0,0,1,0,1,0,1,0,1
346usa voter,332,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1
346usa voter,332,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
346usa voter,332,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0
346usa voter,332,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0
346usa voter,332,3,0,0,0,0,0,1,1,0,0,0,1,1,0,1
346usa voter,332,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0
347usa voter,333,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1
347usa voter,333,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
347usa voter,333,2,1,0,0,0,1,0,0,0,0,0,1,0,1,1
347usa voter,333,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1
347usa voter,333,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
347usa voter,333,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0
348usa voter,334,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
348usa voter,334,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
348usa voter,334,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0
348usa voter,334,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0
348usa voter,334,3,1,0,0,1,0,0,0,0,1,1,0,0,0,1
348usa voter,334,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0
349usa voter,335,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1
349usa voter,335,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
349usa voter,335,2,1,1,0,0,0,1,0,0,1,0,1,1,0,0
349usa voter,335,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
349usa voter,335,3,1,0,0,1,0,0,0,0,1,1,0,0,1,1
349usa voter,335,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0
350usa voter,336,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1
350usa voter,336,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
350usa voter,336,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0
350usa voter,336,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
350usa voter,336,3,1,0,0,0,0,0,0,1,0,1,0,0,1,1
350usa voter,336,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1
351usa voter,337,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
351usa voter,337,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1
351usa voter,337,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0
351usa voter,337,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1
351usa voter,337,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1
351usa voter,337,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1
352usa voter,338,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
352usa voter,338,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
352usa voter,338,2,1,0,0,1,0,1,0,0,1,0,0,1,0,0
352usa voter,338,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0
352usa voter,338,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
352usa voter,338,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
354usa voter,339,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1
354usa voter,339,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
354usa voter,339,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0
354usa voter,339,2,1,0,0,1,0,0,0,1,0,0,1,1,0,0
354usa voter,339,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0
354usa voter,339,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0
355usa voter,340,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
355usa voter,340,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1
355usa voter,340,2,1,0,0,0,0,0,0,0,1,0,1,1,0,1
355usa voter,340,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1
355usa voter,340,3,1,0,0,1,1,0,0,1,0,0,0,0,0,1
355usa voter,340,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0
356usa voter,341,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1
356usa voter,341,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
356usa voter,341,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
356usa voter,341,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0
356usa voter,341,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1
356usa voter,341,3,1,0,0,1,1,0,0,0,0,1,0,1,0,0
357usa voter,342,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
357usa voter,342,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
357usa voter,342,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0
357usa voter,342,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0
357usa voter,342,3,1,0,1,0,0,1,0,0,1,0,0,0,1,0
357usa voter,342,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0
358usa voter,343,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
358usa voter,343,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1
358usa voter,343,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0
358usa voter,343,2,1,1,0,0,1,0,0,1,0,1,0,0,1,1
358usa voter,343,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1
358usa voter,343,3,1,0,0,1,1,0,0,0,1,1,0,0,0,0
359usa voter,344,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
359usa voter,344,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1
359usa voter,344,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
359usa voter,344,2,1,0,0,0,0,1,0,0,1,0,0,0,1,1
359usa voter,344,3,0,1,0,0,0,1,0,1,0,1,0,0,1,1
359usa voter,344,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1
360usa voter,345,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
360usa voter,345,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
360usa voter,345,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1
360usa voter,345,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1
360usa voter,345,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0
360usa voter,345,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
361usa voter,346,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1
361usa voter,346,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
361usa voter,346,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0
361usa voter,346,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1
361usa voter,346,3,1,0,0,0,1,0,0,1,0,0,1,1,0,1
361usa voter,346,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0
362usa voter,347,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0
362usa voter,347,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
362usa voter,347,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1
362usa voter,347,2,0,0,0,1,0,1,1,0,0,1,0,1,0,1
362usa voter,347,3,1,1,0,0,0,0,0,0,1,0,1,0,1,1
362usa voter,347,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
363usa voter,348,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
363usa voter,348,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1
363usa voter,348,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
363usa voter,348,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1
363usa voter,348,3,1,1,0,0,1,0,1,0,0,0,1,0,0,1
363usa voter,348,3,0,1,0,0,1,0,0,0,0,0,1,0,1,1
364usa voter,349,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
364usa voter,349,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0
364usa voter,349,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1
364usa voter,349,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0
364usa voter,349,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0
364usa voter,349,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0
365usa voter,350,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
365usa voter,350,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
365usa voter,350,2,0,1,0,0,1,0,1,0,0,0,1,0,1,0
365usa voter,350,2,1,0,0,1,1,0,1,0,0,1,0,1,0,0
365usa voter,350,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0
365usa voter,350,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0
366usa voter,351,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
366usa voter,351,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
366usa voter,351,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1
366usa voter,351,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1
366usa voter,351,3,1,1,0,0,0,1,0,0,1,0,1,1,0,1
366usa voter,351,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0
367usa voter,352,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
367usa voter,352,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
367usa voter,352,2,1,0,0,1,0,1,0,0,0,0,1,1,0,0
367usa voter,352,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1
367usa voter,352,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1
367usa voter,352,3,1,0,1,0,0,0,0,0,0,1,0,1,0,1
368usa voter,353,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
368usa voter,353,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1
368usa voter,353,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1
368usa voter,353,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1
368usa voter,353,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1
368usa voter,353,3,0,0,1,0,0,1,0,1,0,1,0,0,1,1
369usa voter,354,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0
369usa voter,354,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
369usa voter,354,2,1,0,0,1,1,0,0,0,0,0,1,1,0,0
369usa voter,354,2,0,0,1,0,1,0,1,0,0,0,1,0,1,1
369usa voter,354,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0
369usa voter,354,3,0,0,1,0,1,0,1,0,0,0,0,0,0,1
370usa voter,355,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
370usa voter,355,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
370usa voter,355,2,1,0,1,0,1,0,0,0,1,1,0,1,0,0
370usa voter,355,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1
370usa voter,355,3,1,0,1,0,0,0,0,1,0,1,0,0,1,1
370usa voter,355,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1
371usa voter,356,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
371usa voter,356,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
371usa voter,356,2,0,0,0,0,1,0,0,1,0,0,1,1,0,1
371usa voter,356,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0
371usa voter,356,3,0,1,0,0,1,0,1,0,0,1,0,0,1,1
371usa voter,356,3,1,1,0,0,0,0,0,1,0,1,0,0,0,1
372usa voter,357,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
372usa voter,357,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
372usa voter,357,2,1,1,0,0,0,1,0,0,0,1,0,1,0,1
372usa voter,357,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0
372usa voter,357,3,1,0,0,1,0,1,0,0,1,0,1,0,1,0
372usa voter,357,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0
373usa voter,358,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
373usa voter,358,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1
373usa voter,358,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1
373usa voter,358,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0
373usa voter,358,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0
373usa voter,358,3,1,1,0,0,1,0,0,1,0,0,1,0,0,0
374usa voter,359,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1
374usa voter,359,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
374usa voter,359,2,1,0,1,0,0,0,0,1,0,0,1,0,1,0
374usa voter,359,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1
374usa voter,359,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1
374usa voter,359,3,1,0,0,1,0,1,0,0,0,0,1,0,1,0
375usa voter,360,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1
375usa voter,360,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
375usa voter,360,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0
375usa voter,360,2,0,1,0,0,1,0,1,0,0,0,1,0,1,0
375usa voter,360,3,0,1,0,0,0,1,0,1,0,1,0,0,1,0
375usa voter,360,3,1,0,0,1,0,1,1,0,0,0,0,1,0,1
377usa voter,361,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
377usa voter,361,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0
377usa voter,361,2,0,0,0,1,1,0,0,0,1,0,1,0,1,0
377usa voter,361,2,1,0,0,1,1,0,1,0,0,0,0,1,0,0
377usa voter,361,3,1,1,0,0,0,1,0,0,0,1,0,1,0,1
377usa voter,361,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0
378usa voter,362,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
378usa voter,362,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
378usa voter,362,2,1,1,0,0,1,0,0,0,1,1,0,1,0,0
378usa voter,362,2,0,1,0,0,0,0,0,0,1,0,1,0,1,1
378usa voter,362,3,0,1,0,0,1,0,0,1,0,0,1,0,1,1
378usa voter,362,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
379usa voter,363,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
379usa voter,363,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
379usa voter,363,2,0,1,0,0,1,0,0,0,1,1,0,1,0,0
379usa voter,363,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0
379usa voter,363,3,0,1,0,0,1,0,0,0,1,0,0,1,0,1
379usa voter,363,3,1,1,0,0,0,1,1,0,0,1,0,1,0,0
380usa voter,364,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0
380usa voter,364,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
380usa voter,364,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
380usa voter,364,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0
380usa voter,364,3,1,1,0,0,0,0,0,1,0,1,0,0,1,1
380usa voter,364,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0
381usa voter,365,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
381usa voter,365,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
381usa voter,365,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
381usa voter,365,2,1,0,1,0,0,1,1,0,0,0,1,0,1,1
381usa voter,365,3,0,0,0,0,1,0,0,1,0,0,1,0,1,0
381usa voter,365,3,1,0,1,0,1,0,0,0,1,1,0,0,1,1
382usa voter,366,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
382usa voter,366,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
382usa voter,366,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1
382usa voter,366,2,0,0,0,1,0,1,0,0,1,0,0,0,1,1
382usa voter,366,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0
382usa voter,366,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0
383usa voter,367,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
383usa voter,367,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
383usa voter,367,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0
383usa voter,367,2,1,1,0,0,1,0,0,1,0,0,1,0,1,1
383usa voter,367,3,0,0,1,0,0,1,1,0,0,0,1,0,1,1
383usa voter,367,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0
384usa voter,368,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
384usa voter,368,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
384usa voter,368,2,0,1,0,0,1,0,1,0,0,0,1,0,1,0
384usa voter,368,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1
384usa voter,368,3,0,0,0,1,0,1,1,0,0,1,0,0,1,1
384usa voter,368,3,1,0,0,0,0,1,1,0,0,0,1,0,1,1
385usa voter,369,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
385usa voter,369,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1
385usa voter,369,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
385usa voter,369,2,1,0,0,1,0,1,1,0,0,0,1,0,1,0
385usa voter,369,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1
385usa voter,369,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0
386usa voter,370,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
386usa voter,370,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
386usa voter,370,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1
386usa voter,370,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1
386usa voter,370,3,1,0,1,0,1,0,0,0,1,0,0,0,1,1
386usa voter,370,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0
387usa voter,371,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0
387usa voter,371,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
387usa voter,371,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0
387usa voter,371,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1
387usa voter,371,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0
387usa voter,371,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1
388usa voter,372,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
388usa voter,372,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
388usa voter,372,2,0,0,1,0,1,0,0,1,0,1,0,1,0,1
388usa voter,372,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1
388usa voter,372,3,1,0,0,1,1,0,0,0,0,1,0,0,1,1
388usa voter,372,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0
389usa voter,373,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1
389usa voter,373,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1
389usa voter,373,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0
389usa voter,373,2,1,0,0,1,0,1,0,0,1,0,0,1,0,1
389usa voter,373,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
389usa voter,373,3,1,0,1,0,0,1,0,1,0,0,1,1,0,0
390usa voter,374,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
390usa voter,374,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1
390usa voter,374,2,0,0,1,0,1,0,1,0,0,0,1,1,0,0
390usa voter,374,2,1,1,0,0,1,0,0,0,1,0,0,1,0,1
390usa voter,374,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
390usa voter,374,3,1,0,0,1,0,1,0,0,0,0,1,1,0,0
391usa voter,375,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1
391usa voter,375,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
